îNåéì˙,ç~êÖó ÇÃçáåv(mm),1éûä‘ç~êÖó ÇÃç≈ëÂ(mm),ïΩãœãCâ∑(Åé),ç≈çÇãCâ∑(Åé),ç≈í·ãCâ∑(Åé),ç≈ëÂèuä‘ïóë¨(m/s),ç≈ëÂèuä‘ïóë¨ÇÃïóå¸,ç≈ëΩïóå¸(16ï˚à ),ì˙è∆éûä‘(éûä‘),ç≈ê[êœê·(cm),ç~ê·ó çáåv(cm)
2018/5/17,27.5,9.5,14.1,19.9,10,7.4,ìåñkìå,êº,1.6,0,0
2018/5/18,76.5,14,12.4,14.8,9.5,5.3,ñkñkìå,ñkñkìå,0,0,0
2018/5/19,23,6.5,9.7,15.5,6.9,11.4,êº,êºñkêº,2,0,0
2018/5/20,3,2,10.5,17.9,4,6.2,ìÏêº,ìå,12.1,0,0
2018/5/21,0,0,11.8,22.3,2.2,7.1,êº,êºìÏêº,12.1,0,0
2018/5/22,0,0,14.8,26.8,3.2,7.1,ñkìå,êºìÏêº,12.3,0,0
2018/5/23,1.5,1,14.2,20.8,7.7,6.3,êºìÏêº,êºìÏêº,0.4,0,0
2018/5/24,0,0,12.9,18.4,6.1,7,ñkêº,êº,5.2,0,0
2018/5/25,0,0,14.2,25.1,4.2,13.3,ìÏêº,êºñkêº,11.1,0,0
2018/5/26,0,0,14.3,22.4,6.8,5.5,ìåñkìå,ìåñkìå,11.1,0,0
2018/5/27,0,0,14,20.5,9,8.3,ìÏêº,êº,9.2,0,0
2018/5/28,0,0,15.8,25.9,8,7.5,ìÏêº,êºñkêº,8.8,0,0
2018/5/29,0,0,18.3,26.5,8.9,4,ñkìå,êºñkêº,10.4,0,0
2018/5/30,0,0,18.1,23.4,13.9,6.6,ìÏêº,êº,0.5,0,0
2018/5/31,0.5,0.5,16.2,21.6,11.7,6,êº,ñkìå,4.6,0,0
2018/6/1,0.5,0.5,13.6,17.4,11.4,6.3,ñkñkìå,ìåñkìå,2.6,0,0
2018/6/2,0,0,15.1,23.4,7.6,4.7,ìåñkìå,ìåñkìå,11.7,0,0
2018/6/3,0,0,17.8,27,7.6,4.3,ñkñkìå,ìåñkìå,12.7,0,0
2018/6/4,0,0,18.8,28.2,10.5,7.7,ñkìå,êº,12.8,0,0
2018/6/5,0,0,17.7,26.2,6.4,4,ñkìå,ñkìå,7.9,0,0
2018/6/6,0,0,18.2,22.8,13.6,2.7,ñkìå,êº,0.1,0,0
2018/6/7,0,0,19,26.7,12.1,5.8,ñkñkìå,êºìÏêº,12,0,0
2018/6/8,0,0,18.9,25.2,12.7,5.1,ñkñkêº,êºìÏêº,3.9,0,0
2018/6/9,12,10,15.5,19.3,12,8.3,ìÏìÏêº,ìÏêº,3.9,0,0
2018/6/10,0,0,14.9,18.7,10.1,8.1,ìÏêº,êºìÏêº,1.2,0,0
2018/6/11,2,1,15.6,17.2,14.1,6.8,ìÏìå,ìåñkìå,0,0,0
2018/6/12,5,2,15.4,18.4,13.6,3.9,ñkñkìå,ñkìå,0,0,0
2018/6/13,9,1,11.9,14,10.2,8.3,êº,ñk,0,0,0
2018/6/14,0,0,11.3,15.7,6.9,6.6,ñkñkêº,ñkñkìå,4.5,0,0
2018/6/15,0,0,11.7,19.1,6,8.5,êº,ñkñkìå,1.6,0,0
2018/6/16,0,0,11.6,14,9.3,4.4,ìåñkìå,ñkñkìå,0,0,0
2018/6/17,0,0,14.2,20,9.5,6.5,ñkìå,ñkìå,5.2,0,0
2018/6/18,0,0,16.2,21.4,10.2,6,ñkñkìå,ñkìå,4.6,0,0
2018/6/19,0,0,18.1,24.1,11.6,7.2,ìåñkìå,ñkìå,6.2,0,0
2018/6/20,2,1.5,17.5,20.1,14,6.4,êºìÏêº,ñkìå,0,0,0
2018/6/21,0.5,0.5,19.1,24.9,15.8,6.3,ìÏêº,êºìÏêº,3.9,0,0
2018/6/22,0,0,18.4,24.1,10.4,10.7,ìÏìÏêº,êºìÏêº,10,0,0
2018/6/23,0,0,17.2,25.2,8.3,4.3,ñkñkìå,êº,5.3,0,0
2018/6/24,0,0,19,27.9,10.4,6.4,ñk,êºìÏêº,10.5,0,0
2018/6/25,0.5,0.5,18.5,23.1,12.5,7.5,ìÏêº,êº,11.2,0,0
2018/6/26,0,0,19.1,25.7,10.3,3.3,ñkìå,ñkìå,5.9,0,0
2018/6/27,45,14,21.1,26,17.7,10.8,êºìÏêº,êºìÏêº,0,0,0
2018/6/28,1.5,5.5,21.8,24.6,19.5,7.3,êº,ñkìå,1.7,0,0
2018/6/29,4,4,22.2,29.6,18.7,10.2,êº,ñkìå,4.4,0,0
2018/6/30,0,0,23.3,29.4,18.3,6,ñkìå,ìÏìÏìå,5.6,0,0
2018/7/1,0,0,23.8,30.1,18.4,5.4,ñkêº,ñkìå,9.7,0,0
2018/7/2,0,0,25.1,31.6,18,4.4,ñkñkìå,ìÏêº,11.4,0,0
2018/7/3,0,0,24.9,30.4,19.7,3.2,ìÏìÏìå,êºìÏêº,6.7,0,0
2018/7/4,1.5,1,22.5,24.9,20.5,4.4,ñkñkìå,ñk,0,0,0
2018/7/5,6.5,2,21,25.4,16.9,12.2,êºìÏêº,êºìÏêº,0,0,0
2018/7/6,13,5.5,16.6,19.2,15,6,ñkìå,ñkìå,0,0,0
2018/7/7,9.5,2,17.6,19.8,14.9,5,ñkìå,ìåñkìå,0,0,0
2018/7/8,2.5,1,20.8,25.9,17.8,4,ñkñkìå,ñkñkìå,1.3,0,0
2018/7/9,0,0,22.9,28.3,18.3,3.3,ñkñkìå,êº,5.4,0,0
2018/7/10,0,0,23.7,28.6,19.1,3.9,ñkìå,êºìÏêº,4.1,0,0
2018/7/11,3,1.5,21,23.5,19.8,4.7,êºìÏêº,êº,0.2,0,0
2018/7/12,5.5,2,21.2,23.4,19.1,3.5,ìÏìå,ñkìå,0.5,0,0
2018/7/13,1.5,1,22.9,28.1,19.3,6.5,ìÏêº,êºìÏêº,2.4,0,0
2018/7/14,0,0,23.9,27.9,21.3,3.9,ìåñkìå,ñkìå,5.1,0,0
2018/7/15,0,0,24.4,30,20,5.1,ñkñkìå,ñkìå,9.7,0,0
2018/7/16,0,0,22,25.2,18.9,4.2,ìåñkìå,ìÏêº,0.1,0,0
2018/7/17,0,0,22.9,27.8,17.5,4.3,ñkìå,ìåñkìå,2.2,0,0
2018/7/18,0,0,23.8,29.4,19.4,5.8,êº,ìÏêº,7.7,0,0
2018/7/19,0,0,23.5,28.3,18.2,3.2,ñkìå,êºìÏêº,2.3,0,0
2018/7/20,0,0,24,30.6,17.9,4,ñkìå),ìåñkìå,10.5,0,0
2018/7/21,0,0,23.7,31.2,15.9,5.2,ìÏêº,êº,7.2,0,0
2018/7/22,0,0,25.3,30.5,20,7.1,êºìÏêº,êºìÏêº,4.2,0,0
2018/7/23,0,0,25.5,29.3,22.1,9.4,ìÏêº,êºìÏêº,2.3,0,0
2018/7/24,0,0,24,29.8,18.7,7.2,êº,ìÏêº,8.6,0,0
2018/7/25,0,0,23.9,30.8,16.7,4.3,ñkìå,ñkìå,11.4,0,0
2018/7/26,0,0,23.4,29.2,17.8,6.8,ñkñkìå,ñkìå,10.2,0,0
2018/7/27,0,0,21.2,28.2,15.6,9.4,ñkìå,ñkìå,11.5,0,0
2018/7/28,0,0,22.5,27.9,16.7,8.1,ñkìå,ñkìå,2.2,0,0
2018/7/29,0.5,0.5,27.3,30.7,23.2,11.2,ìÏìå,ìåìÏìå,6.9,0,0
2018/7/30,0,0,26.2,33.3,20.2,8.5,ìÏêº,ñkñkìå,9.5,0,0
2018/7/31,0,0,25.9,33.2,19.5,5.8,ìÏêº,êºìÏêº,11.4,0,0
2018/8/1,0,0,24.6,31.9,17.8,9.7,ìÏìÏêº,êºìÏêº,10.6,0,0
2018/8/2,0,0,23.6,31.2,18,6.4,ìÏêº,ìÏêº,8.8,0,0
2018/8/3,0,0,22.2,28.6,16.4,6.1,ñkìå,ñk,6.7,0,0
2018/8/4,0,0,22.3,30.5,13.9,6.2,ìåìÏìå,ìåñkìå,8.4,0,0
2018/8/5,94,38.5,22.3,29.6,18,9.6,êº,êºìÏêº,0.5,0,0
2018/8/6,135.5,67.5,20.7,24.4,16.7,6.8,ñkñkìå,ñkñkìå,0.3,0,0
2018/8/7,0,0,18.4,21.5,16.2,8.9,ñkìå,ìå,1.2,0,0
2018/8/8,0,0,22.9,28.3,18.1,10.6,ìåìÏìå,ìÏìÏìå,5.3,0,0
2018/8/9,0,0,23.5,25.8,21.4,9,ìåìÏìå,ìå,0.5,0,0
2018/8/10,2,1,24,28.3,21.2,5.3,ñkñkìå,ñkìå,1.9,0,0
2018/8/11,2,1,21.9,27.6,16.9,5.3,êºìÏêº,ñkìå,6.2,0,0
2018/8/12,0,0,21.6,28,14.8,4,ñkìå,êºìÏêº,10.2,0,0
2018/8/13,0,0,21.9,28.6,16.5,4.7,ñkìå,êºìÏêº,8.6,0,0
2018/8/14,8.5,5.5,23.2,28.3,17.2,3.7,ñkìå,êºìÏêº,6.2,0,0
2018/8/15,11.5,11.5,24.1,30.1,19.8,3.6,ñkìå,ìåñkìå,5.4,0,0
2018/8/16,104.5,22.5,20.4,24.2,16.7,7.6,êºìÏêº,ìÏìÏìå,0.4,0,0
2018/8/17,23.5,5.5,15.9,19.3,12.7,15,êº,êº,2.8,0,0
2018/8/18,0,0,16.3,22.7,11.5,5.5,ñkìå,ñkñkìå,9,0,0
2018/8/19,0,0,17.4,24.6,9.5,4.1,ñkñkìå,ìåñkìå,7.9,0,0
2018/8/20,0,0,19.9,27,12.9,5.4,ñkìå,êº,9.1,0,0
2018/8/21,0,0,23.9,30.7,17.6,3.3,ñkìå,ìÏêº,8.4,0,0
2018/8/22,0,0,25.6,32.3,19.8,5.9,ñkñkìå,êº,11.1,0,0
2018/8/23,0,0,27.2,33.4,19.3,7.1,ìÏìÏìå,ñkìå,11.4,0,0
2018/8/24,8.5,2.5,24.7,27.7,22.4,12.6,ìÏìå,êºìÏêº,0,0,0
2018/8/25,13,5,24.2,28.7,21.7,6.7,êº,êºìÏêº,1.3,0,0
2018/8/26,87,21,22,24.1,20.2,5.7,êº,ñkñkìå,0,0,0
2018/8/27,7,2,20.2,22.3,18.2,5.9,êº,ñkìå,0,0,0
2018/8/28,26.5,15.5,19.2,21.3,17.7,7.6,ìÏìå,êºñkêº,0,0,0
2018/8/29,0.5,0.5,19.6,22.8,17.7,3.7,ñkìå,ñkìå,0,0,0
2018/8/30,28,7.5,19.8,25.5,18.7,7.3,ñk,ñkìå,1,0,0
2018/8/31,79.5,15.5,20.4,21.9,18.4,3.6,ñkñkìå,ñkìå,0,0,0
2018/9/1,9,4,18.9,22.1,15.6,3.9,ìÏìå,ìåñkìå,0.2,0,0
2018/9/2,0,0,18.7,25,14,5.9,ìÏìå,ñkñkìå,4,0,0
2018/9/3,0,0,20.2,24.4,15.7,6.7,êºìÏêº,ñkìå,4,0,0
2018/9/4,14,11,22.9,28.1,16.3,20.4,ìÏìå,ìÏìÏìå,2.3,0,0
2018/9/5,4.5,2.5,21.7,26.8,17.8,4.2,êºìÏêº,ìå,3.4,0,0
2018/9/6,0,0,21,27.6,17.2,5.4,êºìÏêº,ìÏêº,8.3,0,0
2018/9/7,10,3,19.4,23.1,17,5.6,ìÏêº,ìÏêº,0,0,0
2018/9/8,6,3.5,19.2,21.7,17.7,6.9,ìÏ,ìåñkìå,0,0,0
2018/9/9,38,11.5,16.4,18.1,14.6,4.6,ñkìå,ñkìå,0,0,0
2018/9/10,3.5,2,17.4,20.8,15.7,7.7,êºìÏêº,ñkìå,0.1,0,0
2018/9/11,0.5,0.5,16.5,22.3,11.7,4.7,ñkìå,ñkìå,9.3,0,0
2018/9/12,0,0,15.3,21.5,9.8,8.2,ìÏìÏìå,ìÏìÏìå,8.7,0,0
2018/9/13,0,0,18,23.9,12.6,4.5,ìÏìÏêº,ìåñkìå,7.3,0,0
2018/9/14,1.5,1.5,19.8,25.2,16.2,3.6,ñkìå,ìåñkìå,8,0,0
2018/9/15,0,0,18.8,22.3,15.9,4,ñkìå,êºìÏêº,0,0,0
2018/9/16,6,4.5,20,25.4,15,3.5,ñkñkìå,ìåñkìå,4.6,0,0
2018/9/17,6.5,5,17.8,23,12.3,6.2,êº,ìÏêº,2.1,0,0
2018/9/18,0,0,15.6,22.4,11.1,6.1,êºìÏêº,êºìÏêº,6.7,0,0
2018/9/19,0,0,15.6,23.3,10.8,6.3,ñkñkìå,ìÏêº,10.3,0,0
2018/9/20,0,0,14.4,19.7,9.5,3,ñkìå),êºìÏêº,1.6,0,0
2018/9/21,8,3.5,14.7,17.9,10.1,6.6,ñkìå,ñkìå,0.3,0,0
2018/9/22,37,8.5,17.7,21.6,14.7,5.1,ìÏìå,ñkìå,0.4,0,0
2018/9/23,0,0,18.4,23.9,12.8,5.1,êºìÏêº,ìÏêº,7.8,0,0
2018/9/24,0,0,17.6,20.4,15.1,3.3,ìÏìå,êºìÏêº,0,0,0
2018/9/25,13,3,14,16.4,10.8,4.1,êº,ìÏ,0,0,0
2018/9/26,0,0,13.5,19.7,7.7,4.4,ñkñkìå,ñkñkìå,7.4,0,0
2018/9/27,21.5,6,12.2,13,11.2,5.8,ñkñkìå,ñkìå,0,0,0
2018/9/28,1,0.5,14.5,20.7,9.6,7.3,êºìÏêº,êºìÏêº,6.2,0,0
2018/9/29,3,1,13,16.7,8.8,3.6,ìåñkìå,ñkñkìå,0.5,0,0
2018/9/30,5,1.5,16.6,21.8,13.6,6.1,ìÏìå,ñkìå,0,0,0
2018/10/1,30,9,18.8,21.8,13.2,11.8,êº,êº,2.5,0,0
2018/10/2,8.5,3,14.7,18.2,12.4,10.3,ìÏêº,êºìÏêº,2,0,0
2018/10/3,0,0,13.7,20.3,8.5,5,ìÏìå,ñk,8.2,0,0
2018/10/4,0,0,13.2,20.5,7.2,4,ñkìå,êº,7.9,0,0
2018/10/5,0,0,15.8,21.4,9.1,8.4,ìÏìå,êº,5,0,0
2018/10/6,0,0,19.6,27.4,13.5,6.3,ñkìå,ñkìå,7.9,0,0
2018/10/7,3.5,1.5,18.2,25.5,15.1,17.4,êºìÏêº,êº,0.3,0,0
2018/10/8,0,0,15,20.9,10.8,4.5,ñkñkìå,êºìÏêº,3.9,0,0
2018/10/9,0,0,13.9,20.3,9.1,4.7,ñkìå,êºìÏêº,4.2,0,0
2018/10/10,1,1,15.2,19,11.7,5.9,ìåìÏìå,ìå,0.6,0,0
2018/10/11,6,2,14.6,16,13.5,2.6,ìåñkìå,ñkìå,0,0,0
2018/10/12,4.5,2.5,12.5,14.4,10.2,9.4,êº,êºñkêº,1.8,0,0
2018/10/13,0,0.5,10.7,16,5.1,3.6,ìåñkìå,ìÏêº,3.5,0,0
2018/10/14,0.5,0.5,10.4,15.6,4.1,4.8,ñkìå,ìÏìÏêº,1.3,0,0
2018/10/15,0,0,10.5,15.3,6.5,2.6,ñkñkìå,êºìÏêº,0.8,0,0
2018/10/16,0.5,0.5,10.4,15.9,4.8,3.9,ñkñkìå,êºìÏêº,2,0,0
2018/10/17,0,0,10.6,15.2,6.8,4.8,ñkìå,ìÏêº,2.4,0,0
2018/10/18,0,0,9.3,15.8,4.5,4.9,ñkìå,ìÏêº,9.1,0,0
2018/10/19,0,0,9.8,17,3.1,6.3,ìÏêº,êºìÏêº,3.3,0,0
2018/10/20,0.5,0.5,11.2,18.1,5.1,5.2,ñkñkìå,êº,4.8,0,0
2018/10/21,0,0,9.1,17.8,2.8,5.6,ñkìå,ìÏêº,9,0,0
2018/10/22,0,0,8.2,16.2,2.6,4.4,ñkìå,êº,9,0,0
2018/10/23,0,0,10.6,18.1,2.7,7.4,ìåìÏìå,êº,6.2,0,0
2018/10/24,4.5,2.5,11.4,15.2,8.3,4.4,ñkìå,ìÏêº,0.3,0,0
2018/10/25,0.5,0.5,9.8,15.9,3.2,8.1,ìÏêº,êºìÏêº,6.3,0,0
2018/10/26,0,0,10.1,17.4,1.7,9,ìåìÏìå,ìÏêº,8.4,0,0
2018/10/27,8,1.5,13.5,18.6,9.2,13.1,ìÏêº,ìÏêº,4.2,0,0
2018/10/28,2,1.5,10.2,16.1,7.3,6.9,êº,êºñkêº,2.8,0,0
2018/10/29,12.5,5.5,7.9,13,4.5,9.9,ìÏêº,êº,0.1,0,0
2018/10/30,42.5,4.5,7.5,10.5,5.2,6.9,êºìÏêº,êºñkêº,0.8,0,0
2018/10/31,52.5,4.5,7.1,10,5.2,10.4,êºñkêº,êº,1.9,0,0
2018/11/1,16,4.5,6.9,11.6,3.8,7.3,êºìÏêº,êºñkêº,3.7,0,0
2018/11/2,1,0.5,6.9,12.8,2.9,4.3,ñkìå,ìÏìÏêº,1,0,0
2018/11/3,0,0,6.8,14.6,1.4,5.1,ñkìå,êºìÏêº,6.5,0,0
2018/11/4,0,0,7.7,15.3,1.6,5.3,ñkìå,êºìÏêº,6.7,0,0
2018/11/5,0,0,9.4,16.5,4.3,3.9,ñkñkìå,êº,3.1,0,0
2018/11/6,0,0,9.8,13.4,5.8,4.2,êº,êºìÏêº,0.5,0,0
2018/11/7,0,0,8.2,14.6,2.6,3.2,ñkñkìå,êº,2.3,0,0
2018/11/8,0,0,9.9,16.4,3.1,8.4,ìÏêº,êºìÏêº,4.5,0,0
2018/11/9,0,0,15.1,20.9,8.4,8.1,êºìÏêº,êºìÏêº,1.6,0,0
2018/11/10,3,2,11.3,14.8,5.6,8.7,ñkêº,êº,1.2,0,0
2018/11/11,0.5,0.5,8.7,12,5.7,6.4,ñkñkìå,êº,0.1,0,0
2018/11/12,7.5,2.5,8.6,14.5,4.2,6.2,ñkñkìå,êº,2.5,0,0
2018/11/13,1,1,7.3,11.7,2.9,7.1,êº,ñk,5.7,0,0
2018/11/14,0,0,6.2,11.8,2.3,5.3,êº,êº,5.1,0,0
2018/11/15,0.5,0.5,5.7,9.1,-0.7,7.7,êºìÏêº,ìÏìÏêº,0.4,0,0
2018/11/16,0,0,4.2,11.6,-1.7,4.7,ñkìå,ìÏêº,6.2,0,0
2018/11/17,6.5,2,6,9.4,2,6.7,êº,ñk,0.1,0,0
2018/11/18,0,0,3.6,10.1,-1,4.7,ìåñkìå,êº,8.1,0,0
2018/11/19,25.5,6,6,11,2.5,7,ìÏêº,êºñkêº,0.4,0,0
2018/11/20,8,3,4,7.9,2.2,4.9,ìÏìå,ìÏìÏìå,1.3,0,0
2018/11/21,23.5,4.5,5,12.2,-0.5,15.4,êº,êºìÏêº,2.3,0,0
2018/11/22,38,4.5,4.1,8.6,0.9,8.3,êº,êºñkêº,1,0,0
2018/11/23,33,5,0.5,2.2,-0.3,9.1,ìÏêº],êº,0,24,26
2018/11/24,5,2,0.3,1.3,-0.6,4.2,ñkìå],ìÏêº,0,24,1
2018/11/25,4,2,1.3,7,-1.1,6,ñkìå,êº,1.7,14,0
2018/11/26,12.5,5,5,10.1,-1.7,10.1,êº,êºìÏêº,4.3,6,0
2018/11/27,0,0,3.5,12.7,-2.3,4,êºñkêº,êº,7.9,0,0
2018/11/28,2.5,1,6.3,12.8,3.8,8.3,ìÏêº,ìÏìÏêº,0.2,0,0
2018/11/29,8,4,3,6.6,0.5,6.2,ñkñkìå,ìÏìÏìå,0.8,0,0
2018/11/30,14,3,1.1,3.4,-0.2,7.7,ñkñkêº,êº,0,0,0
2018/12/1,26,7.5,2.7,8.7,-0.6,14.3,ìÏêº,êºñkêº,0.4,0,0
2018/12/2,0,0,2.8,9.7,-1.8,5.1,êºñkêº,ìÏìÏêº,7.9,0,0
2018/12/3,0,0,4,11.5,-1.7,4.2,ñkìå,êº,7.3,0,0
2018/12/4,10.5,2,8.5,12.8,5.1,9.5,êº,ñkìå,3.6,0,0
2018/12/5,9.5,2,6.1,10.3,0.8,10.6,êºñkêº,ñk,0,0,0
2018/12/6,3,1.5,1.9,5.4,-0.7,8.9,ìÏìå,ñkìå,0,0,0
2018/12/7,28,3.5,3.9,11.3,-1,13.7,êºìÏêº,êºñkêº,0.5,10,10
2018/12/8,40,4.5,-2,-0.7,-3.7,0,ìÏ],,0,82,73
2018/12/9,40.5,5.5,-2.5,-1.2,-4,,,,0,106,27
2018/12/10,15.5,1.5,-1.6,-0.6,-2.3,,,,0,122,17
2018/12/11,0,0,-1,3,-4.7,6.6,ìÏêº],ìå,2.9,113,0
2018/12/12,20.5,3,1.2,5.9,-0.7,12,êºñkêº,ìå,0.1,100,5
2018/12/13,13,3,-0.1,1.7,-1.4,6.2,ìÏêº,êºñkêº,0.1,85,14
2018/12/14,29.5,4.5,-0.8,1.5,-2.4,10.6,ìÏìÏêº,êºñkêº,0.1,101,28
2018/12/15,12,3,-1.7,-0.4,-2.7,6.1,ñkìå],ìå,0,111,11
2018/12/16,0,0,-1.4,0.5,-4.2,4.5,ñkñkìå],ìåñkìå,1.1,103,0
2018/12/17,8,3.5,0.5,4,-4.1,4.8,ñkìå,ìÏêº,1.2,93,0
2018/12/18,32,4,0.7,2.9,-0.3,7.9,êº,êºñkêº,1.2,83,11
2018/12/19,30,5,1,3.3,-0.5,10.2,êº,ñk,1.6,89,7
2018/12/20,5,2,2.6,4.4,0.1,9.3,êºìÏêº,êºñkêº,0.5,79,1
2018/12/21,0.5,0.5,2.4,5.8,-1.8,8.6,êº,êº,3,76,0
2018/12/22,0.5,0.5,-0.1,3.2,-3.1,4.3,ñkñkìå,êº,0.9,73,0
2018/12/23,3,1,-1,0.6,-4.1,3.6,ñkìå,ìÏêº,0,71,1
2018/12/24,19.5,5.5,0,2,-1.4,10.5,êºñkêº,ñkñkìå,0.5,76,9
2018/12/25,2.5,1.5,0.1,2.4,-1.2,8.6,ìÏìå,ñkìå,0.8,80,5
2018/12/26,19,3,1.4,4.2,-0.1,8.3,êºñkêº,êºñkêº,0,74,2
2018/12/27,31,3,-2.7,0.7,-4.9,9.3,êº,êºñkêº,0,138,65
2018/12/28,19,2,-3.6,-2.2,-5.1,12.6,êº,êºñkêº,0,147,17
2018/12/29,18.5,3,-3.6,-1.8,-4.7,12.9,êº,êºñkêº,0.2,156,12
2018/12/30,21,3.5,-3,-1.9,-3.9,13.4,êºñkêº,êºñkêº,0.1,167,20
2018/12/31,18.5,2.5,-1.4,0,-2.7,7.5,ìÏêº,êºñkêº,0,188,28
2019/1/1,19,2.5,-0.8,0.9,-2.8,8.8,ñkêº],êºñkêº,0,198,11
2019/1/2,6,1.5,-2,1.9,-5.8,13.2,êºñkêº],êºñkêº,0.9,190,7
2019/1/3,8,1.5,-1.4,0.4,-2.7,11.1,êºñkêº,êºñkêº,0,198,12
2019/1/4,0.5,0.5,0.9,2.9,-1.3,6.5,êºìÏêº,êºñkêº,0.1,192,0
2019/1/5,25,4,-0.8,2.3,-3.6,12.3,êºñkêº,êºñkêº,0,188,18
2019/1/6,14,2.5,-1.9,-0.2,-3.8,7.6,êºñkêº,ìÏìå,0,201,24
2019/1/7,13,2,-1.2,0.8,-2,7.7,ìÏêº,ìÏìå,0.9,214,17
2019/1/8,30.5,2.5,-1.5,-0.4,-3.1,0,ìÏìå],ê√â∏,0,258,51
2019/1/9,9.5,2.5,-2.7,-0.3,-3.8,11.1,ìÏêº],ìÏìå,0,263,6
2019/1/10,9,3,1.4,4.7,-3,10.8,êºñkêº,ìÏìå,1,234,0
2019/1/11,2,1,-0.5,3.3,-2.1,12.2,êº,êºñkêº,0,203,0
2019/1/12,0,0,0.1,3.2,-2.3,6.9,êº,ìÏìÏìå,1.2,188,0
2019/1/13,0,0,-0.3,2.8,-2.8,5.2,ñkñkìå,ìÏ,0.7,179,0
2019/1/14,0,0,-0.9,3.2,-4.4,5.2,ñkêº,êº,4.4,175,0
2019/1/15,14.5,4.5,-1.4,5.9,-8.3,8.4,ìÏêº),êº,1.6,172,2
2019/1/16,13.5,2.5,-1.9,1,-3.3,,,,0.2,193,23
2019/1/17,29.5,3.5,-2.2,0.7,-5,12,êºìÏêº],êºñkêº,0,233,47
2019/1/18,10,2,-2.5,-1.2,-5,13.2,êºìÏêº,êº,0,238,7
2019/1/19,2,0.5,-0.4,1.8,-2.5,11.7,ìÏìÏêº,ìÏìÏìå,2.5,235,4
2019/1/20,14.5,3,-1.1,1.9,-3.6,10.6,êºñkêº,êºñkêº,0,229,14
2019/1/21,18,3,-3.5,-1.3,-5.4,12.8,êº,êº,0,248,23
2019/1/22,17.5,4,-1.6,-0.4,-2.5,7.9,êºìÏêº),ìåìÏìå,0,266,23
2019/1/23,22.5,4.5,-0.9,2.8,-3.9,8.7,ìÏìå),ìÏìÏêº,3.1,265,24
2019/1/24,16,2.5,-3.5,-1.9,-4.5,,,,0,270,17
2019/1/25,5.5,1.5,-2.6,-0.1,-4.7,4.4,êº],ìåñkìå,1.7,277,12
2019/1/26,2.5,2,-4.8,-1,-10.6,4.7,ñkñkêº],ñk,0.5,261,2
2019/1/27,4.5,2,-2.6,-0.1,-10.8,14.3,êºìÏêº,ñkìå,0.1,261,7
2019/1/28,17.5,3.5,-0.7,4.2,-5,10,ìÏìå,ìÏìÏìå,1.7,263,18
2019/1/29,14,3,-0.8,0.7,-2.6,16.8,êº,êºñkêº,0.4,272,15
2019/1/30,0,0,-1.1,3.8,-5,7.2,êºñkêº,êºìÏêº,4.7,268,0
2019/1/31,4.5,1.5,-1.2,5.2,-4.7,9.3,ñkêº,ñkñkìå,0,249,3
2019/2/1,11.5,2,-3.9,-2.5,-4.8,15.6,êº,êºñkêº,0.1,283,40
2019/2/2,8,3,0.2,1.6,-4.2,10.8,êº,êºñkêº,0,287,6
2019/2/3,3.5,2,2,5.6,-1.1,7.9,ìÏêº,ìåñkìå,0.9,273,0
2019/2/4,29,4.5,1.6,9.6,-3.1,17.6,êº,êºñkêº,0,253,1
2019/2/5,0,0,-0.8,4.1,-3.7,13.4,êºñkêº,êºñkêº,5.6,240,0
2019/2/6,0,0,-2,2.4,-5.5,3.5,ñkìå,ìåñkìå,0.3,236,0
2019/2/7,9.5,3,1.5,7.8,-3.6,11,êºñkêº),ñkìå,4.5,237,12
2019/2/8,8,1,-5.6,-2.6,-6.3,,,,0,270,35
2019/2/9,2,0.5,-4.2,-2.4,-6,3.4,ñkñkìå],ñkñkìå,0.2,269,1
2019/2/10,12,2.5,-4.7,-3.4,-6,6.2,ñkñkìå),ìÏìå,0,285,31
2019/2/11,4,1,-2.3,-0.2,-4.2,3.6,ñkñkìå],ñkìå,1.6,285,9
2019/2/12,9.5,1,-3.2,-1.5,-5,9.7,êºìÏêº,êºñkêº,0,288,23
2019/2/13,18,3,-3.8,-1.6,-4.7,8.2,êºñkêº,êºñkêº,0.5,317,41
2019/2/14,4,1,-3.9,-2.8,-5,7.3,êºñkêº,ñkñkêº,0.2,313,3
2019/2/15,0,0,-2.7,0,-7.2,6.4,êºìÏêº,ñkñkìå,1.2,303,0
2019/2/16,8.5,1.5,-1.1,1.9,-7.5,11,êº,êºñkêº,0.4,294,13
2019/2/17,4,1.5,-0.5,1.4,-2.8,11.6,êºñkêº),êºñkêº,0.2,294,5
2019/2/18,1,0.5,1.4,4.8,-2.7,8.1,ñkñkìå,ìÏìå,2.4,288,1
2019/2/19,4.5,1.5,0.3,3.9,-3.6,3,ñkìå,êºìÏêº,0,274,0
2019/2/20,13,2,3,7.3,0.4,8.2,ìåñkìå,ìÏ,0,266,0
2019/2/21,7.5,1.5,2.4,3.3,0.9,10.5,êºìÏêº,êº,0,254,0
2019/2/22,0,0,2.3,4.9,-0.9,7.4,ñkêº,ñkêº,8.4,251,0
2019/2/23,0,0,2.2,3.7,-0.7,10.5,êº,êº,5.1,243,0
2019/2/24,0,0,1.2,7.3,-3.6,5.3,ñkìå,ñkìå,9.1,241,0
2019/2/25,2,2,2.4,9.9,-4.4,9.2,êºìÏêº,êº,3,236,0
