îNåéì˙,ç~êÖó ÇÃçáåv(mm),1éûä‘ç~êÖó ÇÃç≈ëÂ(mm),ïΩãœãCâ∑(Åé),ç≈çÇãCâ∑(Åé),ç≈í·ãCâ∑(Åé),ç≈ëÂèuä‘ïóë¨(m/s),ç≈ëÂèuä‘ïóë¨ÇÃïóå¸,ç≈ëΩïóå¸(16ï˚à ),ì˙è∆éûä‘(éûä‘),ç≈ê[êœê·(cm),ç~ê·ó çáåv(cm)
1995/01/05,35,4,0.6,4.2,-0.7,,,ñkìå,0,137,20
1995/01/06,35,4,-3.1,-1.3,-4.2,,,ìåìÏìå,0,188,60
1995/01/07,29,8,0.7,3.4,-2.5,,,êºìÏêº,0.5,183,6
1995/01/08,1,1,0,4.3,-6.8,,,êºñkêº,6.2,158,0
1995/01/09,14,5,-0.2,10.4,-8.5,,,ìÏìÏêº,6.5,148,5
1995/01/10,35,3,-2.4,0.8,-4.5,,,êºñkêº,0,184,52
1995/01/11,26,3,-4.8,-2.8,-10.3,,,ñkêº,0,216,34
1995/01/12,4,1,-6,-2.4,-8.9,,,ê√â∏,0,206,16
1995/01/13,16,3,-5.2,-3.3,-8,,,êº,0,223,34
1995/01/14,22,3,-5.4,-4.6,-5.9,,,êºìÏêº,0,230,19
1995/01/15,10,2,-5,-4.4,-5.8,,,êºìÏêº,0,222,11
1995/01/16,12,2,-5.3,-4.2,-7.8,,,êº,0,228,21
1995/01/17,13,2,-4.5,-2.4,-6.9,,,êºìÏêº,1,240,30
1995/01/18,15,4,-2.5,0.4,-5,,,êºìÏêº,0.7,236,25
1995/01/19,9,2,-4.2,-3,-5.4,,,ñkìå,0,244,14
1995/01/20,9,3,-1.8,0.3,-3.4,,,ìåñkìå,0.7,249,18
1995/01/21,0,0,-3.5,-0.5,-9.9,,,ñkìå,6,237,2
1995/01/22,9,2,-0.3,2.1,-2.4,,,ìåñkìå,0,227,2
1995/01/23,7,2,1.4,3.8,0.2,,,ñkìå,0,216,1
1995/01/24,4,1,0,1.5,-2.6,,,ìÏìÏìå,1.6,207,7
1995/01/25,4,1,-2.6,-1.5,-3.4,,,ìÏêº,0,211,15
1995/01/26,6,1,-1.4,1.4,-3,,,ìÏêº,2.3,209,15
1995/01/27,13,1,-4.7,-2.7,-6.1,,,ìåìÏìå,0,235,32
1995/01/28,0,0,-4.3,-1.1,-9.3,,,ñkìå,5.8,234,18
1995/01/29,3,1,-4.8,0.3,-9.4,,,ìÏêº,0.1,214,20
1995/01/30,28,4,-4.8,-2.2,-7,,,êº,0,248,44
1995/01/31,24,3,-3.7,-1.4,-6.8,,,êº,0,263,23
1995/02/01,32,4,-0.9,0.2,-2.2,,,êºìÏêº,0,276,25
1995/02/02,16,3,-2.3,-0.9,-3.5,,,ìåñkìå,0.1,288,32
1995/02/03,3,1,-3.2,0,-5.3,,,êºìÏêº,1.5,287,15
1995/02/04,3,1,-3.1,1,-9.7,,,êºñkêº,1.7,282,12
1995/02/05,0,0,-8.2,-0.7,-12.9,,,ìÏêº,0,270,4
1995/02/06,10,3,-4.9,0.1,-12.6,,,êº,0.9,282,24
1995/02/07,13,3,-1.6,0,-2.7,,,ìÏ,0.2,292,35
1995/02/08,12,3,0.9,3.6,-2.8,,,êº,0.1,283,10
1995/02/09,11,3,-1.2,1.1,-2.8,,,ñkìå,0.4,278,22
1995/02/10,11,3,-2.7,-1.1,-4.1,,,ìå,0.8,295,30
1995/02/11,1,1,-2.2,2.4,-8.1,,,ñkñkìå,5.3,292,10
1995/02/12,0,0,-1.9,4.5,-10.4,,,ìÏìÏêº,5.5,273,3
1995/02/13,6,2,1,3.8,-0.5,,,êº,0.4,269,10
1995/02/14,4,2,-2.2,0.1,-10.3,,,ñkñkêº,0,272,16
1995/02/15,3,1,-4.6,-0.1,-11.5,,,ñk,0,265,17
1995/02/16,17,3,-2.1,0.7,-6.1,,,êº,1.4,286,32
1995/02/17,15,3,-2.8,-1.1,-4.1,,,êº,0.1,301,26
1995/02/18,10,2,-2.5,-1.3,-3.5,,,ñkìå,0,312,21
1995/02/19,4,1,-1.5,-0.3,-2.7,,,ìÏìå,0,305,18
1995/02/20,7,3,-1.3,0.2,-2.2,,,êº,3.4,303,15
1995/02/21,21,3,-0.8,0.7,-4.9,,,êºìÏêº,0.7,312,25
1995/02/22,7,2,-0.8,0.3,-2,,,êºìÏêº,0.4,317,13
1995/02/23,2,1,-0.6,4.6,-4.2,,,ñkìå,7.7,309,6
1995/02/24,5,3,-1,0.4,-2.8,,,êº,0.1,310,20
1995/02/25,0,0,-1.9,1.5,-7.8,,,ìÏìÏêº,6.9,298,4
1995/02/26,0,0,-1.4,5,-10,,,ìÏ,4.2,292,2
1995/02/27,32,12,0.3,2.9,-2.4,,,ìåìÏìå,0.1,292,17
1995/02/28,0,0,-0.4,2.4,-4.2,,,ìÏìå,8.9,292,2
1995/03/01,5,2,1.8,4.4,-0.4,,,ñkìå,0.7,287,3
1995/03/02,8,2,-2.4,0,-4,,,ñkìå,0,307,37
1995/03/03,5,1,-3.4,-1,-5.4,,,ñk,0.5,314,22
1995/03/04,3,1,-2.2,1.5,-5.9,,,ìåñkìå,0,305,11
1995/03/05,12,2,-2.5,0.6,-4.5,,,êºìÏêº,0.5,308,38
1995/03/06,6,2,-1.4,0.9,-4.8,,,êºñkêº,1.1,314,20
1995/03/07,0,0,0.7,3.7,-1.7,,,ñkêº,2.4,298,4
1995/03/08,24,4,0.9,2.4,-0.8,,,ìÏêº,0,299,12
1995/03/09,6,3,1.6,3.6,-1.6,,,êº,6.9,303,10
1995/03/10,8,2,-0.1,4.9,-5.5,,,ìÏêº,2.2,293,0
1995/03/11,36,5,0.1,1.2,-1.4,,,ñkñkìå,0,301,23
1995/03/12,0,0,-0.6,3.2,-6.6,,,ìÏìÏêº,3.4,299,2
1995/03/13,0,0,1,4.4,-2.9,,,êº,3.1,293,1
1995/03/14,3,1,1.2,4.1,-0.5,,,ìåìÏìå,0.4,291,4
1995/03/15,0,0,1.6,6.7,-3.6,,,ñkìå,9.9,288,2
1995/03/16,10,3,4.8,8,-2.6,,,ìÏ,3,282,4
1995/03/17,5,2,7.5,15,0.1,,,ìÏ,1.1,276,3
1995/03/18,0,0,-0.5,1.7,-3.5,,,ñkìå,2.2,262,5
1995/03/19,4,2,-0.8,3.9,-7,,,ñkìå,4.2,262,9
1995/03/20,3,1,2.6,6.6,-2.2,,,ìÏìÏêº,7.4,265,13
1995/03/21,0,0,5.2,11.2,-1.4,,,ìÏêº,9.2,255,3
1995/03/22,4,3,1.5,6.6,-2.1,,,ñkñkìå,4.3,247,2
1995/03/23,0,0,1,5.4,-2.7,,,ñkìå,5.5,244,3
1995/03/24,8,1,2.1,3.7,0.6,,,êº,0,240,3
1995/03/25,1,1,-0.1,0.7,-2,,,ìÏêº,0,240,4
1995/03/26,0,0,-2.3,2.5,-5.9,,,ñkìå,3.5,240,5
1995/03/27,4,1,-0.6,5,-8.2,,,ñkìå,3.7,240,3
1995/03/28,4,2,1.4,3.6,-1,,,ìÏêº,1.4,236,3
1995/03/29,0,0,1.7,7.8,-3.2,,,ñkìå,2.3,234,4
1995/03/30,17,4,4.2,8.3,-1.4,,,ñk,0,231,2
1995/03/31,12,3,4.8,7.7,1.2,,,ñkêº,0.4,226,5
1995/04/01,7,1,2.2,6.7,-0.4,,,êº,0.2,222,2
1995/04/02,2,1,1.6,4,-0.1,,,êº,4.1,220,9
1995/04/03,10,2,0.6,3,-1.7,,,êº,0.4,230,22
1995/04/04,0,0,5.3,9.1,0.8,,,êºìÏêº,7.8,227,6
1995/04/05,0,0,4.4,12.9,-2,,,êºñkêº,10.5,216,4
1995/04/06,0,0,5.9,12.8,-0.8,,,ìÏêº,6.4,209,2
1995/04/07,1,1,6,9.1,3.4,,,ìÏêº,2.3,203,4
1995/04/08,0,0,5.9,14,-1.3,,,ìÏìÏêº,10.2,199,5
1995/04/09,3,2,7.6,16.1,3.3,,,êºìÏêº,2.4,193,4
1995/04/10,15,5,3,5.1,0.2,,,êº,5.8,189,9
1995/04/11,1,1,2.3,6.2,-1.6,,,ñkêº,10.2,190,4
1995/04/12,34,5,4,7.5,1.6,,,êº,0,182,7
1995/04/13,8,2,5.2,8.2,1.4,,,êº,8.2,181,4
1995/04/14,0,0,4.2,9.4,-0.1,,,êº,0,173,6
1995/04/15,2,1,5.4,10.7,0.9,,,êºñkêº,7.5,170,1
1995/04/16,3,3,4.7,9.9,-1.4,,,ìÏêº,3.6,164,3
1995/04/17,2,1,5.5,10.1,-0.5,,,êº,5.4,157,5
1995/04/18,0,0,5.7,14.4,-2.1,,,ìÏ,9.7,148,2
1995/04/19,39,5,5.6,9.3,2.6,,,êº,0,139,4
1995/04/20,12,5,5.6,8,1.1,,,êº,7.9,133,5
1995/04/21,0,0,5.8,15.7,-2.2,,,ñkìå,10.4,126,4
1995/04/22,0,0,6.8,12.9,2.8,,,ìÏìÏêº,0.4,121,6
1995/04/23,35,5,9.6,18.9,5.3,,,ìÏêº,0.1,114,3
1995/04/24,4,4,7.8,12.6,2.7,,,êº,9.5,103,3
1995/04/25,0,0,6.9,13.2,3,,,ìÏêº,1.4,94,4
1995/04/26,37,9,6.6,12.1,4.1,,,êº,1,88,5
1995/04/27,7,5,8.6,13.8,3,,,ìÏêº,5.9,78,1
1995/04/28,0,0,8.8,19.2,2.3,,,ñkìå,4,65,3
1995/04/29,0,0,10.4,19.6,2.4,,,ìå,7.4,59,6
1995/04/30,2,1,9.8,16.7,4.9,,,ìÏêº,0,49,5
1995/05/01,3,1,10.6,16.4,4.5,,,ìÏ,0.7,40,8
1995/05/02,1,1,10.7,14.3,6.7,,,êºìÏêº,0.7,30,5
1995/05/03,1,1,11.4,19.5,5.7,,,ìÏêº,3.9,20,6
1995/05/04,1,1,9.7,14.6,5.4,,,êºìÏêº,6.7,10,2
1995/05/05,4,1,7.2,13.4,2.4,,,ìÏêº,6.1,0,0
1995/05/06,6,3,11.9,20.5,1.9,,,ìÏìÏêº,11.7,0,0
1995/05/07,1,1,9.3,15.4,2.9,,,ñk,9.9,0,0
1995/05/08,0,0,9.7,17.7,1.7,,,ìåñkìå,6.4,0,0
1995/05/09,0,0,11.2,19.5,2.3,,,êºìÏêº,7.8,,
1995/05/10,0,0,13.9,22.4,4.6,,,ìåñkìå,10.5,,
1995/05/11,0,0,15.7,19.6,11.7,,,ìå,0.6,,
1995/05/12,0,0,13.4,17.1,8.3,,,ìåìÏìå,0.2,,
1995/05/13,3,1,12.4,14.6,8.9,,,ìåñkìå,0,,
1995/05/14,0,0,11.7,15.5,7.2,,,ñkìå,0.1,,
1995/05/15,0,0,11.7,14,9.4,,,ìÏêº,0,,
1995/05/16,11,4,13.8,18.8,9.9,,,ìÏêº,0.5,,
1995/05/17,23,4,9.9,11.8,8.3,,,ñkìå,0,,
1995/05/18,0,0,11.5,18.4,5.4,,,ñkìå,10.2,,
1995/05/19,0,0,13.8,24.1,3.2,,,ìå,12.2,,
1995/05/20,0,0,16.6,25.3,7.5,,,ìåñkìå,5.5,,
1995/05/21,6,3,12.8,15.4,11.1,,,ìÏêº,0,,
1995/05/22,5,1,13,18.9,9.3,,,êº,0.4,,
1995/05/23,8,3,11.4,15.3,7.9,,,ñkñkìå,2.6,,
1995/05/24,3,2,13.1,18.2,10.2,,,ìÏêº,4.9,,
1995/05/25,0,0,15.2,23.5,8.5,,,ìÏêº,2.4,,
1995/05/26,12,5,13,18.1,5.5,,,êºìÏêº,3.1,,
1995/05/27,0,0,10.9,17.4,3.2,,,ñkñkìå,8.6,,
1995/05/28,0,0,11.8,19.3,2.8,,,ñkìå,7.2,,
1995/05/29,2,1,13.5,19.3,9.2,,,ìÏìÏìå,1.1,,
1995/05/30,2,1,14.2,18.3,8.9,,,êºñkêº,1.8,,
1995/05/31,1,1,13.4,20.6,6.3,,,êº,6.4,,
1995/06/01,0,0,11.4,14.1,5.8,,,êº,0.6,,
1995/06/02,0,0,12.3,18.4,5.2,,,ñkìå,4.7,,
1995/06/03,14,4,12.8,17.6,5.4,,,ìåñkìå,0,,
1995/06/04,20,6,16.2,17.9,14.1,,,ìÏìÏêº,0,,
1995/06/05,0,0,14.3,16.8,11.9,,,ñkìå,0,,
1995/06/06,4,1,13.7,17.4,11.5,,,ìåñkìå,0.5,,
1995/06/07,0,0,15,20.6,9.6,,,ìåñkìå,5.7,,
1995/06/08,0,0,13.8,19.2,8.5,,,ñkìå,0,,
1995/06/09,0,0,16.1,19.4,11.4,,,ìÏêº,0.7,,
1995/06/10,0,0,16.7,23.4,10.4,,,ñkìå,12.6,,
1995/06/11,0,0,12.1,15.3,9.7,,,ñkìå,0,,
1995/06/12,0,0,14.1,19.6,7.9,,,ìåñkìå,5.5,,
1995/06/13,0,0,14.7,18.3,10.9,,,ìåñkìå,0,,
1995/06/14,4,2,15,18.7,12.8,,,ìå,0,,
1995/06/15,1,1,16.4,19.1,13.8,,,ìÏêº,0,,
1995/06/16,8,2,14.8,15.8,13.7,,,ìå,0,,
1995/06/17,0,0,15.3,18.7,11.8,,,ñkìå,0.6,,
1995/06/18,0,0,16.6,24.4,8.8,,,ñkìå,8.5,,
1995/06/19,1,1,17.7,20.1,16.3,,,ìåñkìå,0.1,,
1995/06/20,2,1,15.7,17.8,14.7,,,ìåñkìå,0,,
1995/06/21,4,1,15.3,18.7,12.9,,,ñkìå,0,,
1995/06/22,0,0,13.4,16,12.1,,,ñkìå,0,,
1995/06/23,0,0,13.7,16,11.3,,,ñkìå,0,,
1995/06/24,23,9,14.8,17.7,12.6,,,ìåñkìå,0,,
1995/06/25,0,0,17.8,23.8,13.7,,,ìåñkìå,4.7,,
1995/06/26,0,0,17.5,22.2,13.1,,,ñkìå,1.2,,
1995/06/27,1,1,16.9,19.6,12.8,,,ìåñkìå,0.5,,
1995/06/28,0,0,17.5,21.5,13.1,,,ñk,1.7,,
1995/06/29,9,5,17.8,22.9,12.3,,,ìåñkìå,2.3,,
1995/06/30,0,0,19,26.1,14.2,,,ìåñkìå,0.4,,
1995/07/01,6,2,18.6,20.5,17.5,,,ñkìå,0,,
1995/07/02,9,4,20.6,24.5,16.8,,,ñkìå,0.2,,
1995/07/03,13,5,20.7,22.6,17.9,,,ìå,0,,
1995/07/04,0,0,19.6,22.7,17.5,,,ñkìå,0,,
1995/07/05,0,0,19.4,21.7,17.6,,,ìåñkìå,0,,
1995/07/06,0,0,19.4,22,16.8,,,ìÏìÏêº,0,,
1995/07/07,0,0,19.9,23.6,15.6,,,ñkìå,2.3,,
1995/07/08,1,1,18.9,23.7,13.8,,,ñkìå,0,,
1995/07/09,20,3,19.3,22,15.8,,,ñkìå,0,,
1995/07/10,10,3,23,26.8,20.9,,,êºìÏêº,0.4,,
1995/07/11,38,11,21.2,22.2,19.3,,,ìå,0,,
1995/07/12,0,0,23.2,28.7,18.8,,,ñkìå,4.3,,
1995/07/13,2,1,22.2,24.3,19.7,,,ñkìå,0,,
1995/07/14,24,13,21.2,23.7,17.3,,,ñkìå,0,,
1995/07/15,0,0,18.9,22.7,14.8,,,ñkìå,1.6,,
1995/07/16,51,7,16.8,19.4,14.6,,,ñkìå,0,,
1995/07/17,1,1,18.1,20.4,16.7,,,ñkñkêº,1.1,,
1995/07/18,0,0,17.9,21.9,15.1,,,ñkìå,1.6,,
1995/07/19,2,1,18.8,22.9,13.3,,,ñkñkìå,2.5,,
1995/07/20,15,3,18.4,19.2,17.2,,,ìå,0,,
1995/07/21,14,7,18.7,19.8,18,,,ìåñkìå,0,,
1995/07/22,4,1,20.5,23.2,17.6,,,ñkìå,0.2,,
1995/07/23,0,0,23.3,26.9,18.2,,,ñkñkìå,3.5,,
1995/07/24,0,0,24.4,31.2,17.7,,,ñkêº,7.9,,
1995/07/25,2,1,23.4,27.4,19.7,,,êº,1,,
1995/07/26,0,0,22.4,27.8,18.1,,,ñkñkìå,3.1,,
1995/07/27,0,0,23.2,30.2,16.8,,,ñkìå,12,,
1995/07/28,0,0,22.2,29.5,15.4,,,ìå,12.7,,
1995/07/29,0,0,21.7,31,13.5,,,ìåñkìå,11.3,,
1995/07/30,0,0,23.5,31.6,14.9,,,êºìÏêº,11.2,,
1995/07/31,0,0,23.1,28.9,17,,,ñkñkêº,4.7,,
1995/08/01,4,1,24.2,27.8,19.7,,,êºìÏêº,0,,
1995/08/02,3,1,23.5,27.9,21.3,,,ìÏìÏìå,0.5,,
1995/08/03,40,21,22.3,24.3,20.9,,,ñkìå,0,,
1995/08/04,73,17,20.8,22.2,19.8,,,ñkìå,0,,
1995/08/05,1,1,21.6,24.3,19.5,,,ñkìå,0,,
1995/08/06,11,3,22.4,26.1,19.5,,,ñk,0.8,,
1995/08/07,12,5,23.8,27.6,20.5,,,ñkêº,1.4,,
1995/08/08,0,0,24,29.1,18.7,,,êºìÏêº,6.7,,
1995/08/09,0,0,23,29,16.8,,,êº,0.6,,
1995/08/10,83,27,22.1,25.4,20.2,,,ìåñkìå,0.2,,
1995/08/11,4,2,19.8,23.7,16.3,,,ñkñkìå,1.3,,
1995/08/12,0,0,19.6,23.1,15.9,,,ñkìå,1.4,,
1995/08/13,0,0,20.9,26.8,14.3,,,ìåñkìå,6.1,,
1995/08/14,1,1,22.4,27.6,18,,,ìåñkìå,3.7,,
1995/08/15,0,0,24.1,29.1,20.3,,,ñkêº,1.2,,
1995/08/16,16,9,21.3,28.2,19.1,,,ìåñkìå,1.4,,
1995/08/17,0,0,20,24.7,13.7,,,ñkêº,10,,
1995/08/18,0,0,20.6,28.5,12.3,,,ìå,7.3,,
1995/08/19,0,0,23.8,30.1,18.9,,,ìÏêº,6.4,,
1995/08/20,0,0,24.1,30.6,17.7,,,ìåñkìå,9.1,,
1995/08/21,14,8,22.4,26.9,20,,,ìå,0.8,,
1995/08/22,2,2,21.7,25.1,19.6,,,ìå,0.5,,
1995/08/23,0,0,22.8,26.6,18.8,,,ñkìå,1.9,,
1995/08/24,0,0,23.9,29.3,19.4,,,ìå,5.3,,
1995/08/25,0,0,23.8,30.2,17.9,,,êº,4.8,,
1995/08/26,40,18,23.8,27.3,20.7,,,êº,1.5,,
1995/08/27,19,18,22.2,24,20.4,,,ñkñkêº,0.1,,
1995/08/28,11,4,20.4,24.1,15.7,,,êº,1.1,,
1995/08/29,0,0,18,23.3,12.8,,,ñkìå,5,,
1995/08/30,0,0,18.4,24.4,11.9,,,ìå,4.6,,
1995/08/31,56,11,19.7,22.4,17.9,,,êº,0,,
1995/09/01,22,13,19.6,23.7,15.1,,,ñkñkêº,5.7,,
1995/09/02,0,0,19.5,22.9,15.4,,,ñkìå,1.9,,
1995/09/03,2,1,21,25.4,17.1,,,êºìÏêº,0.6,,
1995/09/04,14,7,18.2,23.3,14.1,,,ìÏêº,5.8,,
1995/09/05,0,0,16.1,18.5,12.5,,,êºìÏêº,0.6,,
1995/09/06,1,1,16.5,19.7,13.4,,,ñkìå,0,,
1995/09/07,15,3,17.4,20.4,14.1,,,ìÏìÏêº,1.2,,
1995/09/08,7,3,16.4,20.3,11.9,,,ñk,1.9,,
1995/09/09,0,0,15.6,19.8,10.5,,,ñkìå,0.7,,
1995/09/10,4,2,17.8,21.6,14.3,,,ñkìå,0.7,,
1995/09/11,20,4,17.6,19.7,14,,,êºñkêº,1.2,,
1995/09/12,5,3,15.8,20,9.2,,,êºìÏêº,4.3,,
1995/09/13,0,0,15.5,22.1,7.9,,,ìåñkìå,6.4,,
1995/09/14,4,2,15.9,18.5,14.8,,,ñkìå,0,,
1995/09/15,2,1,15.4,21.2,10.1,,,ñkêº,2.7,,
1995/09/16,3,2,12.8,15.9,8.8,,,ìÏ,0,,
1995/09/17,42,5,13.2,14.6,12.1,,,êº,0,,
1995/09/18,2,1,12.8,17.3,7.2,,,ìÏêº,3.3,,
1995/09/19,0,0,12.2,18.6,7,,,ìå,6.3,,
1995/09/20,0,0,12,19.9,6.9,,,ñk,7.2,,
1995/09/21,0,0,12.4,20.2,6.7,,,ìåñkìå,10,,
1995/09/22,0,0,13.5,21.2,5.6,,,ìåñkìå,9.8,,
1995/09/23,0,0,16,21.7,10.8,,,ñkìå,5.5,,
1995/09/24,1,1,19.2,23,13,,,ìÏìÏêº,3.4,,
1995/09/25,1,1,17.7,20.7,14.4,,,êºñkêº,0.3,,
1995/09/26,0,0,17.1,20.5,14.1,,,ìå,0,,
1995/09/27,5,2,18.1,24.9,13.6,,,ìÏêº,3.9,,
1995/09/28,10,3,15.6,18.9,9.3,,,êº,2.4,,
1995/09/29,0,0,13.5,20.7,7.8,,,ìåñkìå,5.1,,
1995/09/30,0,0,13.6,21.1,8.4,,,êº,3.3,,
1995/10/01,0,0,13.5,19.4,6.6,,,ñkìå,0.8,,
1995/10/02,13,3,17.8,22.5,14.4,,,ìåñkìå,0,,
1995/10/03,0,0,16.6,19.7,12.6,,,ñkñkêº,3.9,,
1995/10/04,1,1,15.3,19.3,12.6,,,ìåìÏìå,0,,
1995/10/05,38,8,15.4,19.9,8.5,,,êºñkêº,0.1,,
1995/10/06,15,4,10.4,14.3,6.4,,,êºìÏêº,3.2,,
1995/10/07,4,1,9.1,14.2,3.8,,,ìÏêº,1.8,,
1995/10/08,0,0,10.7,15.2,3.2,,,ìÏìÏêº,1.2,,
1995/10/09,7,4,11.1,15.5,6.9,,,ñkìå,4.6,,
1995/10/10,0,0,9.8,17.2,4.1,,,ñkìå,9.9,,
1995/10/11,0,0,10.9,18.2,4.7,,,ìåñkìå,6.5,,
1995/10/12,0,0,13.4,18.6,7.6,,,ìåñkìå,3.3,,
1995/10/13,0,0,12.1,19.8,6,,,êº,8.1,,
1995/10/14,0,0,10.6,19.7,4.6,,,ìå,9.7,,
1995/10/15,0,0,12,19.1,5.5,,,ìå,1.6,,
1995/10/16,8,6,15.5,22.1,10.3,,,ñkìå,5.1,,
1995/10/17,5,4,15,16.7,9.9,,,êºñkêº,0.2,,
1995/10/18,0,0,13,18.6,8.7,,,ñkñkìå,4.5,,
1995/10/19,6,4,12.4,18.4,7.5,,,ñkñkêº,3.5,,
1995/10/20,28,6,12.2,13.7,9.3,,,ìÏêº,1.4,,
1995/10/21,0,0,11.8,15.7,8.4,,,ñkìå,0.7,,
1995/10/22,0,0,10.4,14.9,5.6,,,ìåñkìå,1.4,,
1995/10/23,0,0,10.9,17.5,6.5,,,ìå,6.8,,
1995/10/24,3,1,11.8,15.7,7,,,ìÏêº,0,,
1995/10/25,56,8,12.2,14.1,10.9,,,êº,1.6,,
1995/10/26,10,6,12.3,15.5,9.1,,,ñkìå,1.1,,
1995/10/27,10,3,10.4,12.7,8.7,,,êºìÏêº,2.8,,
1995/10/28,0,0,9,14.4,3.6,,,ìå,9.4,,
1995/10/29,0,0,11.7,15.8,8.6,,,ìÏ,1.2,,
1995/10/30,1,1,10.7,15.4,7.6,,,ñkñkêº,1.6,,
1995/10/31,1,1,10.7,15.6,8.6,,,ñkìå,1.9,,
1995/11/01,47,7,,,,,,ìÏêº,0.9,0,0
1995/11/02,51,5,,,,,,êº,0.7,0,0
1995/11/03,76,8,,,,,,êº,0.9,0,0
1995/11/04,3,2,,,,,,ìå,3,0,0
1995/11/05,6,2,,,,,,ñkìå,0.6,0,0
1995/11/06,3,1,11.1,14.6,6.4,,,ìÏìÏêº,1.4,0,0
1995/11/07,11,6,9.2,18,1.6,,,ìÏìÏêº,8.1,0,0
1995/11/08,53,5,4,13.8,0.1,,,êº,0,3,3
1995/11/09,29,3,3.6,6.1,0.6,,,êº,0,9,8
1995/11/10,16,3,4.3,7.2,-0.4,,,ìÏ,0.6,4,1
1995/11/11,24,5,4.1,7.1,-0.8,,,ñkñkìå,0.7,0,0
1995/11/12,1,1,6.7,12.3,1.4,,,êºìÏêº,2.9,0,0
1995/11/13,0,0,5.2,13.9,-0.3,,,ìåìÏìå,7.2,0,0
1995/11/14,13,5,6.1,10.3,2.1,,,êºñkêº,0.1,0,0
1995/11/15,29,5,2.1,5.9,-0.2,,,êºñkêº,0.5,8,10
1995/11/16,1,1,3.3,8.6,-0.8,,,ñkìå,3.6,3,0
1995/11/17,10,4,6.1,9,0.1,,,ñkñkìå,0.4,0,0
1995/11/18,0,0,6.4,10.4,-0.7,,,êº,8.2,0,0
1995/11/19,0,0,3.2,13,-2.9,,,ìåñkìå,8.4,0,0
1995/11/20,9,2,7,12.4,0.4,,,ìåìÏìå,0,0,0
1995/11/21,1,1,3.4,4.8,0.7,,,êºñkêº,0.1,0,0
1995/11/22,0,0,1,8.1,-3,,,ìåñkìå,8.4,0,0
1995/11/23,0,0,1.6,8.4,-3.8,,,êºìÏêº,3.6,0,0
1995/11/24,35,5,1.8,5,0,,,ìÏêº,0.1,0,0
1995/11/25,45,7,1,2.7,0,,,êº,0,33,38
1995/11/26,3,1,2.4,6,0.1,,,ìÏêº,5.6,23,1
1995/11/27,32,4,1.6,3.1,-0.1,,,êº,0.5,21,20
1995/11/28,8,2,2.1,3.4,0,,,ñkñkìå,0,34,17
1995/11/29,21,4,2.5,3.4,0.8,,,ìÏêº,0.2,21,5
1995/11/30,18,3,2.1,5.1,0.1,,,ñkìå,2.6,21,6
1995/12/01,32,5,0.8,4.4,0,,,ìå,1.5,26,10
1995/12/02,39,6,3.5,5,0.3,,,êº,0.1,27,8
1995/12/03,25,4,3.4,5.4,1.6,,,êºìÏêº,0.4,26,6
1995/12/04,3,1,2.3,7.1,-0.3,,,ñkêº,2.5,24,0
1995/12/05,9,2,1.3,3.8,-0.1,,,ñkìå,1.1,23,4
1995/12/06,45,5,2.1,4.6,-0.1,,,ìÏêº,0.2,45,29
1995/12/07,22,2,1.5,2.9,0.6,,,êºñkêº,0.2,46,18
1995/12/08,28,3,-0.9,1.8,-4,,,êºñkêº,0,77,40
1995/12/09,6,3,-0.1,2,-4.2,,,êºìÏêº,0.8,87,11
1995/12/10,3,2,3.2,5.5,0.4,,,êº,0.7,74,2
1995/12/11,9,2,4.5,7,1.1,,,ìåìÏìå,0.1,61,2
1995/12/12,11,2,1.6,2.7,0.1,,,ìåìÏìå,0,49,4
1995/12/13,7,2,1.1,2.1,0.1,,,êºìÏêº,0.2,52,7
1995/12/14,0,0,2.1,5.8,-0.7,,,ñkñkìå,5.3,52,2
1995/12/15,47,6,1.4,7.3,-1.2,,,êº,0,61,18
1995/12/16,21,3,-1.6,-0.4,-2.7,,,êº,0.2,82,23
1995/12/17,27,4,-1.9,-1,-2.8,,,êº,0,113,38
1995/12/18,6,1,-0.5,0.8,-2.5,,,ìåñkìå,0,117,8
1995/12/19,3,1,-0.1,1,-0.7,,,ìÏìÏêº,0,112,4
1995/12/20,1,1,-0.7,0.4,-2.3,,,êºñkêº,0.1,107,3
1995/12/21,20,3,-0.6,0.8,-2,,,ñkñkìå,0,127,29
1995/12/22,0,0,1.3,4.3,-0.4,,,êº,4.2,125,0
1995/12/23,7,4,2,5.2,0.4,,,ìå,0,112,3
1995/12/24,31,4,0.6,3.7,-2.2,,,ìÏìÏêº,0.4,108,19
1995/12/25,18,4,-4.2,-1.1,-7,,,êº,0,120,18
1995/12/26,13,2,-4.1,-1.8,-7,,,êºìÏêº,0,139,24
1995/12/27,12,3,-2.1,-0.1,-4.1,,,ìåìÏìå,0.8,149,18
1995/12/28,1,1,-1.4,1.5,-5.1,,,ìÏêº,4.1,141,1
1995/12/29,8,1,-0.7,4.1,-5.5,,,ìåñkìå,2.3,132,5
1995/12/30,33,8,-0.8,0,-2.4,,,êº,0,164,36
1995/12/31,9,3,1.4,3.3,-0.1,,,ñkìå,0.3,160,2
1996/01/01,32,4,-2.9,0.5,-4.3,,,êº,0,180,40
1996/01/02,5,3,-3.3,-0.4,-9.2,,,ñkìå,2.1,179,0
1996/01/03,13,3,-4.6,2.1,-12,,,ìå,6.4,165,15
